date,district,rainfall_mm,temperature_c,outbreak_active,outbreak_type,outbreak_severity,campaign_active,campaign_type
2024-09-10,Thane,62.6,24.4,False,none,0.0,False,none
2024-09-10,Amravati,41.8,25.6,False,none,0.0,False,none
2024-09-10,Jaipur,0.8,29.6,False,none,0.0,False,none
2024-09-10,Jodhpur,3.6,28.3,False,none,0.0,False,none
2024-09-10,Bikaner,0.2,27.5,False,none,0.0,False,none
2024-09-10,Udaipur,0.0,31.6,False,none,0.0,False,none
2024-09-10,Kota,0.0,24.9,False,none,0.0,False,none
2024-09-10,Barmer,0.1,26.6,False,none,0.0,False,none
2024-09-10,Khordha,46.9,27.5,False,none,0.0,False,none
2024-09-10,Cuttack,75.3,26.8,False,none,0.0,False,none
2024-09-10,Puri,43.2,28.9,False,none,0.0,False,none
2024-09-10,Balasore,52.0,29.6,False,none,0.0,False,none
2024-09-10,Mayurbhanj,52.6,26.7,False,none,0.0,False,none
2024-09-10,Ganjam,69.3,32.6,False,none,0.0,False,none
2024-09-10,Kamrup,61.6,23.7,False,none,0.0,False,none
2024-09-10,Dibrugarh,56.0,24.0,False,none,0.0,False,none
2024-09-10,Cachar,121.2,25.7,False,none,0.0,False,none
2024-09-10,Jorhat,149.0,26.5,False,none,0.0,False,none
2024-09-10,Nagaon,54.1,23.7,False,none,0.0,False,none
2024-09-10,Sonitpur,147.1,23.8,False,none,0.0,False,none
2024-09-11,Vellore,0.7,32.4,False,none,0.0,False,none
2024-09-11,Krishnagiri,1.8,31.8,False,none,0.0,False,none
2024-09-11,Tiruvannamalai,3.6,27.3,False,none,0.0,False,none
2024-09-11,Salem,1.5,29.1,False,none,0.0,False,none
2024-09-11,Madurai,2.6,24.8,False,none,0.0,False,none
2024-09-11,Coimbatore,2.1,30.2,False,none,0.0,False,none
2024-09-11,Pune,48.6,32.1,False,none,0.0,False,none
2024-09-11,Nagpur,21.6,25.5,False,none,0.0,False,none
2024-09-11,Nashik,8.4,25.2,False,none,0.0,False,none
2024-09-11,Chhatrapati Sambhajinagar,96.0,22.5,False,none,0.0,False,none
2024-09-11,Thane,48.7,33.2,False,none,0.0,False,none
2024-09-11,Amravati,27.4,30.4,False,none,0.0,False,none
2024-09-11,Jaipur,0.3,20.4,False,none,0.0,False,none
2024-09-11,Jodhpur,0.1,24.8,False,none,0.0,False,none
2024-09-11,Bikaner,0.5,26.7,False,none,0.0,False,none
2024-09-11,Udaipur,0.0,22.1,False,none,0.0,False,none
2024-09-11,Kota,0.0,30.0,False,none,0.0,False,none
2024-09-11,Barmer,0.0,29.4,False,none,0.0,False,none
2024-09-11,Khordha,43.1,30.0,False,none,0.0,False,none
2024-09-11,Cuttack,47.2,30.3,False,none,0.0,False,none
2024-09-11,Puri,56.4,33.0,False,none,0.0,False,none
2024-09-11,Balasore,88.0,32.5,False,none,0.0,False,none
2024-09-11,Mayurbhanj,31.0,31.1,False,none,0.0,False,none
2024-09-11,Ganjam,42.7,31.4,False,none,0.0,False,none
2024-09-11,Kamrup,79.3,26.6,False,none,0.0,False,none
2024-09-11,Dibrugarh,182.1,25.4,False,none,0.0,False,none
2024-09-11,Cachar,52.6,23.9,False,none,0.0,False,none
2024-09-11,Jorhat,104.2,22.8,False,none,0.0,False,none
2024-09-11,Nagaon,117.3,23.0,False,none,0.0,False,none
2024-09-11,Sonitpur,59.1,27.9,False,none,0.0,False,none
2024-09-12,Vellore,1.6,29.6,False,none,0.0,False,none
2024-09-12,Krishnagiri,2.3,33.6,False,none,0.0,False,none
2024-09-12,Tiruvannamalai,16.0,34.1,False,none,0.0,False,none
2024-09-12,Salem,1.4,26.4,False,none,0.0,False,none
2024-09-12,Madurai,1.5,30.9,False,none,0.0,False,none
2024-09-12,Coimbatore,2.3,30.4,False,none,0.0,False,none
2024-09-12,Pune,36.9,28.9,False,none,0.0,False,none
2024-09-12,Nagpur,33.0,28.5,False,none,0.0,False,none
2024-09-12,Nashik,34.3,28.5,False,none,0.0,False,none
2024-09-12,Chhatrapati Sambhajinagar,57.7,30.5,False,none,0.0,False,none
2024-09-12,Thane,39.1,27.5,False,none,0.0,False,none
2024-09-12,Amravati,35.7,32.5,False,none,0.0,False,none
2024-09-12,Jaipur,0.2,27.9,False,none,0.0,False,none
2024-09-12,Jodhpur,0.0,29.6,False,none,0.0,False,none
2024-09-12,Bikaner,1.7,24.7,False,none,0.0,False,none
2024-09-12,Udaipur,0.1,22.5,False,none,0.0,False,none
2024-09-12,Kota,0.1,22.8,False,none,0.0,False,none
2024-09-12,Barmer,0.1,31.7,False,none,0.0,False,none
2024-09-12,Khordha,62.3,32.7,False,none,0.0,False,none
2024-09-12,Cuttack,71.0,31.1,False,none,0.0,False,none
2024-09-12,Puri,56.3,31.0,False,none,0.0,False,none
2024-09-12,Balasore,36.1,31.5,False,none,0.0,False,none
2024-09-12,Mayurbhanj,33.6,31.7,False,none,0.0,False,none
2024-09-12,Ganjam,53.4,29.3,False,none,0.0,False,none
2024-09-12,Kamrup,270.4,27.6,False,none,0.0,False,none
2024-09-12,Dibrugarh,98.4,25.7,False,none,0.0,False,none
2024-09-12,Cachar,56.3,25.9,False,none,0.0,False,none
2024-09-12,Jorhat,79.5,22.8,False,none,0.0,False,none
2024-09-12,Nagaon,74.1,24.4,False,none,0.0,False,none
2024-09-12,Sonitpur,54.9,23.8,False,none,0.0,False,none
2024-09-13,Vellore,2.7,28.3,False,none,0.0,False,none
2024-09-13,Krishnagiri,0.3,29.6,False,none,0.0,False,none
2024-09-13,Tiruvannamalai,3.8,28.6,False,none,0.0,False,none
2024-09-13,Salem,2.4,34.1,False,none,0.0,False,none
2024-09-13,Madurai,1.4,25.2,False,none,0.0,False,none
2024-09-13,Coimbatore,8.3,30.4,False,none,0.0,False,none
2024-09-13,Pune,33.1,27.0,False,none,0.0,False,none
2024-09-13,Nagpur,57.2,27.2,False,none,0.0,False,none
2024-09-13,Nashik,49.1,31.2,False,none,0.0,False,none
2024-09-13,Chhatrapati Sambhajinagar,71.9,31.2,False,none,0.0,False,none
2024-09-13,Thane,80.9,25.7,False,none,0.0,False,none
2024-09-13,Amravati,33.8,28.0,False,none,0.0,False,none
2024-09-13,Jaipur,0.0,29.4,False,none,0.0,False,none
2024-09-13,Jodhpur,0.0,27.7,False,none,0.0,False,none
2024-09-13,Bikaner,0.0,24.4,False,none,0.0,False,none
2024-09-13,Udaipur,0.0,26.8,False,none,0.0,False,none
2024-09-13,Kota,0.0,25.6,False,none,0.0,False,none
2024-09-13,Barmer,0.1,24.1,False,none,0.0,False,none
2024-09-13,Khordha,65.8,28.5,False,none,0.0,False,none
2024-09-13,Cuttack,52.6,27.4,False,none,0.0,False,none
2024-09-13,Puri,52.4,30.9,False,none,0.0,False,none
2024-09-13,Balasore,77.5,26.6,False,none,0.0,False,none
2024-09-13,Mayurbhanj,37.5,29.2,False,none,0.0,False,none
2024-09-13,Ganjam,19.1,33.9,False,none,0.0,False,none
2024-09-13,Kamrup,95.0,24.1,False,none,0.0,False,none
2024-09-13,Dibrugarh,66.5,27.2,False,none,0.0,False,none
2024-09-13,Cachar,130.7,26.5,False,none,0.0,False,none
2024-09-13,Jorhat,36.9,31.2,False,none,0.0,False,none
2024-09-13,Nagaon,52.7,28.9,False,none,0.0,False,none
2024-09-13,Sonitpur,114.1,24.3,False,none,0.0,False,none
2024-09-14,Vellore,0.2,31.0,False,none,0.0,False,none
2024-09-14,Krishnagiri,11.2,26.7,False,none,0.0,False,none
2024-09-14,Tiruvannamalai,2.0,29.4,False,none,0.0,False,none
2024-09-14,Salem,5.3,30.4,False,none,0.0,False,none
2024-09-14,Madurai,1.3,31.2,False,none,0.0,False,none
2024-09-14,Coimbatore,2.8,31.5,False,none,0.0,False,none
